	ID	Ballade	Lied	Elegie	Sonett	Natur	Poetologie	Philosphie	Liebe	Kultur	Geschichte	Politik	Religion	Top_Emotion	Polarität	Titel	Autor	Reclam_Balladen	Strophen	Verse	Anthologie	Jahr	Hrsg	Epoche	Active_learning	length	Autor_clean	Publikationsjahr_Schätzung	Publikationsjahr
73	l00100069	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Marienlieder	Dörmann, Felix	unkown	4	6	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	99	Dörmann, Felix	1898	0
74	l0010007	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	In der Fremde	Bartels, Adolf	unkown	2	7	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	57	Bartels, Adolf	1897	0
75	l00100070	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Gesicht	Weigand, Wilhelm	unkown	1	50	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	240	Weigand, Wilhelm	1897	0
76	l00100071	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Im alten Pavillon	Weigand, Wilhelm	unkown	4	41	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	501	Weigand, Wilhelm	1897	0
77	l00100072	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Hochsommernacht	Weigand, Wilhelm	unkown	3	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	55	Weigand, Wilhelm	1897	0
78	l00100073	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Am See	Weigand, Wilhelm	unkown	2	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	26	Weigand, Wilhelm	1897	0
79	l00100074	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Mittagsrast	Weigand, Wilhelm	unkown	3	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	49	Weigand, Wilhelm	1897	0
80	l00100075	no	no	no	no	no	no	no	no	no	no	no	no	Lust (nicht-sexuell)	unkown	Fin de siècle	Weigand, Wilhelm	unkown	9	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	133	Weigand, Wilhelm	1897	0
81	l00100076	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	An Otto Julius Bierbaum	Weigand, Wilhelm	unkown	1	113	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	756	Weigand, Wilhelm	1897	0
82	l00100077	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Geheimnisse	Janitschek, Maria	unkown	14	1	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	238	Janitschek, Maria	1894	0
83	l00100078	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Die hohe Föhre	Wille, Bruno	unkown	6	2	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	52	Wille, Bruno	1895	0
84	l00100079	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Zu Ende	Rosmer, Ernst	unkown	34	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	631	Rosmer, Ernst	1901	0
85	l0010008	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Halte still	Bartels, Adolf	unkown	2	7	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	72	Bartels, Adolf	1897	0
86	l00100080	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Unfreiheit	Mann, L. H.	unkown	5	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	116	Mann, L. H.	1897	0
87	l00100081	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Beherzigung	Gumppenberg, Hanns von	unkown	3	8	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	86	Gumppenberg, Hanns von	1901	0
88	l00100082	no	no	no	no	yes	no	no	yes	no	no	no	no	Freude	positiv	Lenznacht-Wunder	Conrad, Michael Georg	unkown	1	24	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	yes	118	Conrad, Michael Georg	1901	0
89	l00100083	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Aus der vierten Dimension	Conrad, Michael Georg	unkown	4	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	127	Conrad, Michael Georg	1901	0
90	l00100084	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Bekenntnisse	Wolzogen, Ernst Freiherr von	unkown	1	22	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	131	Wolzogen, Ernst Freiherr von	1901	0
91	l00100085	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Die beiden Hähne	Ernst, Otto	unkown	2	8	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	55	Ernst, Otto	1897	0
92	l00100086	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Hochzeitscarmen	Lothar, Rudolf	unkown	4	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	73	Lothar, Rudolf	1900	0
93	l00100087	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Ein Jugend-Golgatha	Flaischlen, Cäsar [alt. Flaischlen, Caesar]	unkown	4	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	83	Flaischlen, Cäsar	1899	0
94	l00100088	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der Tod und das Mädchen	Stern, Maurice Reinhold von [alt. Stern, Maurice von; Stern, Maurice-Reinhold von]	unkown	3	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	37	Stern, Maurice Reinhold von	1895	0
95	l00100089	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Eiger-Reiter	Stern, Maurice Reinhold von [alt. Stern, Maurice von; Stern, Maurice-Reinhold von]	unkown	6	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	106	Stern, Maurice Reinhold von	1895	0
96	l0010009	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Die Lindenwirtin	Baumbach, Rudolf	unkown	6	6	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	136	Baumbach, Rudolf	1875	0
97	l00100090	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Die weiße Blume	Stern, Maurice Reinhold von [alt. Stern, Maurice von; Stern, Maurice-Reinhold von]	unkown	3	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	53	Stern, Maurice Reinhold von	1895	0
98	l00100091	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Phantasie	Brand, Julius	unkown	12	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	173	Brand, Julius	1895	0
99	l00100092	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Papa Opitz:	Schlaf, Johannes	unkown	1	14	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	101	Schlaf, Johannes	1898	0
100	l00100093	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	I. Kein Titel schmückt meinen Namen	Alberti, Conrad	unkown	2	8	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	83	Alberti, Conrad	1898	0
101	l00100094	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	II. Und wenn ich dir auch Treu’ versprach	Alberti, Conrad	unkown	2	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	38	Alberti, Conrad	1898	0
102	l00100095	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	III. Der letzte Blaue flog aus dem Haus	Alberti, Conrad	unkown	6	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	132	Alberti, Conrad	1898	0
103	l00100096	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Vergessen	Tovote, Heinz	unkown	7	5	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	246	Tovote, Heinz	1899	0
104	l00100097	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Tief in der Erde Schooß	Seidel, Robert	unkown	5	6	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	132	Seidel, Robert	0	0
105	l00100098	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Richard Wagner	Bernstein, Max	unkown	1	2	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	10	Bernstein, Max	1889	0
106	l00100099	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Gott	Bernstein, Max	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	19	Bernstein, Max	1889	0
107	l0010010	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Nach sieben Jahren...	Baumbach, Rudolf	unkown	2	8	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	68	Baumbach, Rudolf	1875	0
108	l00100100	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Völkerrecht	Bernstein, Max	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	24	Bernstein, Max	1889	0
109	l00100101	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Messias	Bernstein, Max	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	16	Bernstein, Max	1889	0
110	l00100102	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Impotenz	Bernstein, Max	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	17	Bernstein, Max	1889	0
111	l00100103	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Den Schulfüchsen	Ziel, Ernst	unkown	10	5	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	243	Ziel, Ernst	1876	0
112	l00100104	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der Wiesenpfad	Ziel, Ernst	unkown	4	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	270	Ziel, Ernst	1876	0
113	l00100105	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Sprüche	Ziel, Ernst	unkown	3	8	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	60	Ziel, Ernst	1876	0
114	l00100106	no	no	no	no	no	no	yes	no	no	no	no	no	unkown	unkown	Eitelkeit	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	23	Wohlmuth, Alois	1882	0
115	l00100107	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Protection	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	21	Wohlmuth, Alois	1882	0
116	l00100108	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Blumen-Mädchen	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	19	Wohlmuth, Alois	1882	0
117	l00100109	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Hans Darm	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	16	Wohlmuth, Alois	1882	0
118	l0010011	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Abendsegen	Benzmann, Hans	unkown	3	5	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	51	Benzmann, Hans	1904	0
119	l00100110	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Dr. Pfiffikus	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	30	Wohlmuth, Alois	1882	0
120	l00100111	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Hans Schreier junior	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	18	Wohlmuth, Alois	1882	0
121	l00100112	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Sarajewo August 1892	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	19	Wohlmuth, Alois	1882	0
122	l00100113	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Parteiblätter vor den Wahlen	Wohlmuth, Alois	unkown	3	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	57	Wohlmuth, Alois	1882	0
123	l00100114	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Reclamvirtuosen-Lorbeer	Wohlmuth, Alois	unkown	1	2	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	13	Wohlmuth, Alois	1882	0
124	l00100115	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Distanzritt: Berlin — Wien 1892	Wohlmuth, Alois	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	18	Wohlmuth, Alois	1882	0
125	l00100116	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Spruch	Schirmacher, Käthe	unkown	2	15	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	136	Schirmacher, Käthe	1900	0
126	l00100117	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Wahrheit, Schönheit — Kunst	Towska, Kory	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	16	Towska, Kory	1900	0
127	l00100118	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Das Ewig-Weibliche	Towska, Kory	unkown	1	3	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	18	Towska, Kory	1900	0
128	l00100119	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Ideale Ehe	Towska, Kory	unkown	1	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	20	Towska, Kory	1900	0
129	l0010012	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der Wanderer	Bethge, Hans	unkown	2	5	Neue Lieder der besten neueren Dichter für's Volk. Zusammengestellt v. Dr. L. Jacobowski. Berlin 1899.	1899	Jacobowski, Ludwig [alt. Jakobowsky, Ludwig]	Moderne	no	50	Bethge, Hans	1911	0
130	l00100120	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Chinesiches Trinklied	Dehmel, Richard	unkown	4	9	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	209	Dehmel, Richard	1898	0
131	l00100121	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Lied der Gehenkten	Dehmel, Richard	unkown	3	10	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	195	Dehmel, Richard	1898	0
132	l00100122	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Wiedergeburt	Dehmel, Richard	unkown	9	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	136	Dehmel, Richard	1898	0
133	l00100123	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Amor und Schädel	Dörmann, Felix	unkown	5	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	83	Dörmann, Felix	1898	0
134	l00100124	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Parodie	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	2	11	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	125	Hartleben, Otto Erich	1899	0
135	l00100125	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Im Spiegel	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	3	5	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	57	Hartleben, Otto Erich	1899	0
136	l00100126	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Valse de Chopin	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	3	5	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	51	Hartleben, Otto Erich	1899	0
137	l00100127	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Der kranke Mond	Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	unkown	3	5	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	50	Hartleben, Otto Erich	1899	0
138	l00100128	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	unkown	Bürden	Lachmann, Hedwig	unkown	9	4	Moderner Musen-Almanach auf das Jahr 1893, hrsg. von Otto Julius Bierbaum. München 1893.	1893	Bierbaum, Otto Julius	Moderne	no	409	Lachmann, Hedwig	1900	0
